SampleID,School,Week,ChildID
1Y1W_BW20613_9,BW,53,BW20613
1Y1W_BW20615_1,BW,53,BW20615
1Y1W_BW20615_2,BW,53,BW20615
1Y1W_BW20615_3,BW,53,BW20615
1Y1W_BW20615_4,BW,53,BW20615
1Y1W_BW20615_5,BW,53,BW20615
1Y1W_BW20615_6,BW,53,BW20615
1Y1W_BW20620_1,BW,53,BW20620
1Y1W_BW20620_2,BW,53,BW20620
1Y1W_BW20629_1,BW,53,BW20629
1Y1W_BW20629_10,BW,53,BW20629
1Y1W_BW20629_11,BW,53,BW20629
1Y1W_BW20629_12,BW,53,BW20629
1Y1W_BW20629_13,BW,53,BW20629
1Y1W_BW20629_14,BW,53,BW20629
1Y1W_BW20629_15,BW,53,BW20629
1Y1W_BW20629_16,BW,53,BW20629
1Y1W_BW20629_17,BW,53,BW20629
1Y1W_BW20629_18,BW,53,BW20629
1Y1W_BW20629_19,BW,53,BW20629
1Y1W_BW20629_2,BW,53,BW20629
1Y1W_BW20629_20,BW,53,BW20629
1Y1W_BW20629_21,BW,53,BW20629
1Y1W_BW20629_22,BW,53,BW20629
1Y1W_BW20629_23,BW,53,BW20629
1Y1W_BW20629_24,BW,53,BW20629
1Y1W_BW20629_25,BW,53,BW20629
1Y1W_BW20629_26,BW,53,BW20629
1Y1W_BW20629_27,BW,53,BW20629
1Y1W_BW20629_28,BW,53,BW20629
1Y1W_BW20629_29,BW,53,BW20629
1Y1W_BW20629_3,BW,53,BW20629
1Y1W_BW20629_30,BW,53,BW20629
1Y1W_BW20629_4,BW,53,BW20629
1Y1W_BW20629_5,BW,53,BW20629
1Y1W_BW20629_6,BW,53,BW20629
1Y1W_BW20629_7,BW,53,BW20629
1Y1W_BW20629_8,BW,53,BW20629
1Y1W_BW20629_9,BW,53,BW20629
1Y1W_BW639_1,BW,53,BW639
1Y1W_BW639_2,BW,53,BW639
1Y1W_BW640_1,BW,53,BW640
1Y1W_BW640_10,BW,53,BW640
1Y1W_BW640_11,BW,53,BW640
1Y1W_BW640_12,BW,53,BW640
1Y1W_BW640_13,BW,53,BW640
1Y1W_BW640_14,BW,53,BW640
1Y1W_BW640_15,BW,53,BW640
1Y1W_BW640_16,BW,53,BW640
1Y1W_BW640_17,BW,53,BW640
1Y1W_BW640_18,BW,53,BW640
1Y1W_BW640_19,BW,53,BW640
1Y1W_BW640_2,BW,53,BW640
1Y1W_BW640_3,BW,53,BW640
1Y1W_BW640_4,BW,53,BW640
1Y1W_BW640_5,BW,53,BW640
1Y1W_BW640_6,BW,53,BW640
1Y1W_BW640_7,BW,53,BW640
1Y1W_BW640_8,BW,53,BW640
1Y1W_BW640_9,BW,53,BW640
1Y4W_BW832_1,BW,56,BW832
2Y_BW1103_1,BW,104,BW1103
2Y_BW1103_10,BW,104,BW1103
2Y_BW1103_11,BW,104,BW1103
2Y_BW1103_12,BW,104,BW1103
2Y_BW1103_13,BW,104,BW1103
2Y_BW1103_14,BW,104,BW1103
2Y_BW1103_15,BW,104,BW1103
2Y_BW1103_16,BW,104,BW1103
2Y_BW1103_17,BW,104,BW1103
2Y_BW1103_18,BW,104,BW1103
2Y_BW1103_19,BW,104,BW1103
2Y_BW1103_2,BW,104,BW1103
2Y_BW1103_20,BW,104,BW1103
2Y_BW1103_21,BW,104,BW1103
2Y_BW1103_22,BW,104,BW1103
2Y_BW1103_23,BW,104,BW1103
2Y_BW1103_24,BW,104,BW1103
2Y_BW1103_3,BW,104,BW1103
2Y_BW1103_4,BW,104,BW1103
2Y_BW1103_5,BW,104,BW1103
2Y_BW1103_6,BW,104,BW1103
2Y_BW1103_7,BW,104,BW1103
2Y_BW1103_8,BW,104,BW1103
2Y_BW1103_9,BW,104,BW1103
2Y_BW1106_1,BW,104,BW1106
2Y_BW1106_2,BW,104,BW1106
2Y_BW1106_3,BW,104,BW1106
2Y_BW1106_4,BW,104,BW1106
2Y_BW1106_5,BW,104,BW1106
2Y_BW1106_6,BW,104,BW1106
2Y_BW1110_11,BW,104,BW1110
2Y_BW1110_12,BW,104,BW1110
2Y_BW1110_2,BW,104,BW1110
2Y_BW1110_3,BW,104,BW1110
2Y_BW1110_4,BW,104,BW1110
2Y_BW1110_5,BW,104,BW1110
2Y_BW1110_6,BW,104,BW1110
2Y_BW1110_7,BW,104,BW1110
2Y_BW1110_8,BW,104,BW1110
2Y_BW1110_9,BW,104,BW1110
2Y_BW1113_1,BW,104,BW1113
2Y_BW1113_10,BW,104,BW1113
2Y_BW1113_11,BW,104,BW1113
2Y_BW1113_12,BW,104,BW1113
2Y_BW1113_13,BW,104,BW1113
2Y_BW1113_14,BW,104,BW1113
2Y_BW1113_15,BW,104,BW1113
2Y_BW1113_16,BW,104,BW1113
2Y_BW1113_17,BW,104,BW1113
2Y_BW1113_18,BW,104,BW1113
2Y_BW1113_19,BW,104,BW1113
2Y_BW1113_2,BW,104,BW1113
2Y_BW1113_20,BW,104,BW1113
2Y_BW1113_21,BW,104,BW1113
2Y_BW1113_22,BW,104,BW1113
2Y_BW1113_23,BW,104,BW1113
2Y_BW1113_24,BW,104,BW1113
2Y_BW1113_25,BW,104,BW1113
2Y_BW1113_26,BW,104,BW1113
2Y_BW1113_27,BW,104,BW1113
2Y_BW1113_28,BW,104,BW1113
2Y_BW1113_29,BW,104,BW1113
2Y_BW1113_3,BW,104,BW1113
2Y_BW1113_30,BW,104,BW1113
2Y_BW1113_4,BW,104,BW1113
2Y_BW1113_5,BW,104,BW1113
2Y_BW1113_6,BW,104,BW1113
2Y_BW1113_7,BW,104,BW1113
2Y_BW1113_8,BW,104,BW1113
2Y_BW1113_9,BW,104,BW1113
2Y_BW1115_1,BW,104,BW1115
2Y_BW1115_3,BW,104,BW1115
2Y_BW1115_4,BW,104,BW1115
2Y_BW1115_5,BW,104,BW1115
2Y_BW1115_7,BW,104,BW1115
2Y_BW1115_8,BW,104,BW1115
2Y_BW20602_1,BW,104,BW20602
2Y_BW20602_10,BW,104,BW20602
2Y_BW20602_11,BW,104,BW20602
2Y_BW20602_12,BW,104,BW20602
2Y_BW20602_13,BW,104,BW20602
2Y_BW20602_2,BW,104,BW20602
2Y_BW20602_3,BW,104,BW20602
2Y_BW20602_4,BW,104,BW20602
2Y_BW20602_6,BW,104,BW20602
2Y_BW20602_7,BW,104,BW20602
2Y_BW20602_9,BW,104,BW20602
2Y_BW20603_1,BW,104,BW20603
2Y_BW20603_10,BW,104,BW20603
2Y_BW20603_11,BW,104,BW20603
2Y_BW20603_12,BW,104,BW20603
2Y_BW20603_13,BW,104,BW20603
2Y_BW20603_14,BW,104,BW20603
2Y_BW20603_15,BW,104,BW20603
2Y_BW20603_16,BW,104,BW20603
2Y_BW20603_17,BW,104,BW20603
2Y_BW20603_18,BW,104,BW20603
2Y_BW20603_19,BW,104,BW20603
2Y_BW20603_2,BW,104,BW20603
2Y_BW20603_20,BW,104,BW20603
2Y_BW20603_21,BW,104,BW20603
2Y_BW20603_22,BW,104,BW20603
2Y_BW20603_23,BW,104,BW20603
2Y_BW20603_24,BW,104,BW20603
2Y_BW20603_25,BW,104,BW20603
2Y_BW20603_26,BW,104,BW20603
2Y_BW20603_27,BW,104,BW20603
2Y_BW20603_28,BW,104,BW20603
2Y_BW20603_29,BW,104,BW20603
2Y_BW20603_3,BW,104,BW20603
2Y_BW20603_30,BW,104,BW20603
2Y_BW20603_31,BW,104,BW20603
2Y_BW20603_4,BW,104,BW20603
2Y_BW20603_5,BW,104,BW20603
2Y_BW20603_6,BW,104,BW20603
2Y_BW20603_7,BW,104,BW20603
2Y_BW20603_8,BW,104,BW20603
2Y_BW20603_9,BW,104,BW20603
2Y_BW20610_1,BW,104,BW20610
2Y_BW20610_10,BW,104,BW20610
2Y_BW20610_11,BW,104,BW20610
2Y_BW20610_12,BW,104,BW20610
2Y_BW20610_13,BW,104,BW20610
2Y_BW20610_14,BW,104,BW20610
2Y_BW20610_15,BW,104,BW20610
2Y_BW20610_16,BW,104,BW20610
2Y_BW20610_17,BW,104,BW20610
2Y_BW20610_18,BW,104,BW20610
2Y_BW20610_19,BW,104,BW20610
2Y_BW20610_2,BW,104,BW20610
2Y_BW20610_20,BW,104,BW20610
2Y_BW20610_21,BW,104,BW20610
2Y_BW20610_22,BW,104,BW20610
2Y_BW20610_23,BW,104,BW20610
2Y_BW20610_24,BW,104,BW20610
2Y_BW20610_25,BW,104,BW20610
2Y_BW20610_26,BW,104,BW20610
2Y_BW20610_27,BW,104,BW20610
2Y_BW20610_28,BW,104,BW20610
2Y_BW20610_29,BW,104,BW20610
2Y_BW20610_3,BW,104,BW20610
2Y_BW20610_30,BW,104,BW20610
2Y_BW20610_31,BW,104,BW20610
2Y_BW20610_4,BW,104,BW20610
2Y_BW20610_5,BW,104,BW20610
2Y_BW20610_6,BW,104,BW20610
2Y_BW20610_7,BW,104,BW20610
2Y_BW20610_8,BW,104,BW20610
2Y_BW20610_9,BW,104,BW20610
2Y_BW639_1,BW,104,BW639
2Y_BW639_10,BW,104,BW639
2Y_BW639_11,BW,104,BW639
2Y_BW639_12,BW,104,BW639
2Y_BW639_13,BW,104,BW639
2Y_BW639_14,BW,104,BW639
2Y_BW639_15,BW,104,BW639
2Y_BW639_16,BW,104,BW639
2Y_BW639_17,BW,104,BW639
2Y_BW639_18,BW,104,BW639
2Y_BW639_19,BW,104,BW639
2Y_BW639_2,BW,104,BW639
2Y_BW639_20,BW,104,BW639
2Y_BW639_21,BW,104,BW639
2Y_BW639_22,BW,104,BW639
2Y_BW639_23,BW,104,BW639
2Y_BW639_24,BW,104,BW639
2Y_BW639_25,BW,104,BW639
2Y_BW639_26,BW,104,BW639
2Y_BW639_27,BW,104,BW639
2Y_BW639_28,BW,104,BW639
2Y_BW639_29,BW,104,BW639
2Y_BW639_3,BW,104,BW639
2Y_BW639_30,BW,104,BW639
2Y_BW639_31,BW,104,BW639
2Y_BW639_4,BW,104,BW639
2Y_BW639_5,BW,104,BW639
2Y_BW639_6,BW,104,BW639
2Y_BW639_7,BW,104,BW639
2Y_BW639_8,BW,104,BW639
2Y_BW639_9,BW,104,BW639
2Y_BW640_1,BW,104,BW640
2Y_BW640_10,BW,104,BW640
2Y_BW640_11,BW,104,BW640
2Y_BW640_12,BW,104,BW640
2Y_BW640_13,BW,104,BW640
2Y_BW640_14,BW,104,BW640
2Y_BW640_15,BW,104,BW640
2Y_BW640_16,BW,104,BW640
2Y_BW640_17,BW,104,BW640
2Y_BW640_18,BW,104,BW640
2Y_BW640_19,BW,104,BW640
2Y_BW640_2,BW,104,BW640
2Y_BW640_20,BW,104,BW640
2Y_BW640_21,BW,104,BW640
2Y_BW640_22,BW,104,BW640
2Y_BW640_23,BW,104,BW640
2Y_BW640_24,BW,104,BW640
2Y_BW640_25,BW,104,BW640
2Y_BW640_26,BW,104,BW640
2Y_BW640_27,BW,104,BW640
2Y_BW640_28,BW,104,BW640
2Y_BW640_29,BW,104,BW640
2Y_BW640_3,BW,104,BW640
2Y_BW640_30,BW,104,BW640
2Y_BW640_4,BW,104,BW640
2Y_BW640_5,BW,104,BW640
2Y_BW640_6,BW,104,BW640
2Y_BW640_7,BW,104,BW640
2Y_BW640_8,BW,104,BW640
2Y_BW640_9,BW,104,BW640
2Y_BW730_1,BW,104,BW730
2Y_BW730_10,BW,104,BW730
2Y_BW730_11,BW,104,BW730
2Y_BW730_12,BW,104,BW730
2Y_BW730_13,BW,104,BW730
2Y_BW730_14,BW,104,BW730
2Y_BW730_15,BW,104,BW730
2Y_BW730_16,BW,104,BW730
2Y_BW730_17,BW,104,BW730
2Y_BW730_18,BW,104,BW730
2Y_BW730_19,BW,104,BW730
2Y_BW730_2,BW,104,BW730
2Y_BW730_20,BW,104,BW730
2Y_BW730_21,BW,104,BW730
2Y_BW730_22,BW,104,BW730
2Y_BW730_23,BW,104,BW730
2Y_BW730_24,BW,104,BW730
2Y_BW730_25,BW,104,BW730
2Y_BW730_26,BW,104,BW730
2Y_BW730_27,BW,104,BW730
2Y_BW730_28,BW,104,BW730
2Y_BW730_29,BW,104,BW730
2Y_BW730_3,BW,104,BW730
2Y_BW730_30,BW,104,BW730
2Y_BW730_31,BW,104,BW730
2Y_BW730_4,BW,104,BW730
2Y_BW730_5,BW,104,BW730
2Y_BW730_6,BW,104,BW730
2Y_BW730_7,BW,104,BW730
2Y_BW730_8,BW,104,BW730
2Y_BW730_9,BW,104,BW730
2Y_BW814_1,BW,104,BW814
2Y_BW814_10,BW,104,BW814
2Y_BW814_12,BW,104,BW814
2Y_BW814_14,BW,104,BW814
2Y_BW814_15,BW,104,BW814
2Y_BW814_16,BW,104,BW814
2Y_BW814_2,BW,104,BW814
2Y_BW814_5,BW,104,BW814
2Y_BW814_6,BW,104,BW814
2Y_BW814_7,BW,104,BW814
2Y_BW814_8,BW,104,BW814
2Y_BW814_9,BW,104,BW814
2Y_BW837_1,BW,104,BW837
2Y_BW837_10,BW,104,BW837
2Y_BW837_11,BW,104,BW837
2Y_BW837_12,BW,104,BW837
2Y_BW837_13,BW,104,BW837
2Y_BW837_14,BW,104,BW837
2Y_BW837_15,BW,104,BW837
2Y_BW837_16,BW,104,BW837
2Y_BW837_17,BW,104,BW837
2Y_BW837_18,BW,104,BW837
2Y_BW837_19,BW,104,BW837
2Y_BW837_2,BW,104,BW837
2Y_BW837_20,BW,104,BW837
2Y_BW837_21,BW,104,BW837
2Y_BW837_22,BW,104,BW837
2Y_BW837_23,BW,104,BW837
2Y_BW837_24,BW,104,BW837
2Y_BW837_25,BW,104,BW837
2Y_BW837_26,BW,104,BW837
2Y_BW837_27,BW,104,BW837
2Y_BW837_28,BW,104,BW837
2Y_BW837_29,BW,104,BW837
2Y_BW837_3,BW,104,BW837
2Y_BW837_30,BW,104,BW837
2Y_BW837_31,BW,104,BW837
2Y_BW837_4,BW,104,BW837
2Y_BW837_5,BW,104,BW837
2Y_BW837_6,BW,104,BW837
2Y_BW837_7,BW,104,BW837
2Y_BW837_8,BW,104,BW837
2Y_BW837_9,BW,104,BW837
2Y1W_BW1103_1,BW,105,BW1103
2Y1W_BW1103_2,BW,105,BW1103
2Y1W_BW1103_3,BW,105,BW1103
2Y1W_BW1103_4,BW,105,BW1103
2Y1W_BW1103_5,BW,105,BW1103
2Y1W_BW1103_6,BW,105,BW1103
2Y1W_BW1103_7,BW,105,BW1103
2Y1W_BW1106_2,BW,105,BW1106
2Y1W_BW1106_3,BW,105,BW1106
2Y1W_BW1113_1,BW,105,BW1113
2Y1W_BW1113_4,BW,105,BW1113
2Y1W_BW1113_6,BW,105,BW1113
2Y1W_BW1115_12,BW,105,BW1115
2Y1W_BW1115_7,BW,105,BW1115
2Y1W_BW1115_8,BW,105,BW1115
2Y1W_BW20603_1,BW,105,BW20603
2Y1W_BW20603_10,BW,105,BW20603
2Y1W_BW20603_11,BW,105,BW20603
2Y1W_BW20603_12,BW,105,BW20603
2Y1W_BW20603_13,BW,105,BW20603
2Y1W_BW20603_14,BW,105,BW20603
2Y1W_BW20603_15,BW,105,BW20603
2Y1W_BW20603_16,BW,105,BW20603
2Y1W_BW20603_17,BW,105,BW20603
2Y1W_BW20603_18,BW,105,BW20603
2Y1W_BW20603_19,BW,105,BW20603
2Y1W_BW20603_2,BW,105,BW20603
2Y1W_BW20603_20,BW,105,BW20603
2Y1W_BW20603_21,BW,105,BW20603
2Y1W_BW20603_22,BW,105,BW20603
2Y1W_BW20603_23,BW,105,BW20603
2Y1W_BW20603_24,BW,105,BW20603
2Y1W_BW20603_25,BW,105,BW20603
2Y1W_BW20603_26,BW,105,BW20603
2Y1W_BW20603_27,BW,105,BW20603
2Y1W_BW20603_28,BW,105,BW20603
2Y1W_BW20603_29,BW,105,BW20603
2Y1W_BW20603_3,BW,105,BW20603
2Y1W_BW20603_30,BW,105,BW20603
2Y1W_BW20603_4,BW,105,BW20603
2Y1W_BW20603_5,BW,105,BW20603
2Y1W_BW20603_6,BW,105,BW20603
2Y1W_BW20603_7,BW,105,BW20603
2Y1W_BW20603_8,BW,105,BW20603
2Y1W_BW20603_9,BW,105,BW20603
2Y1W_BW20610_1,BW,105,BW20610
2Y1W_BW20610_10,BW,105,BW20610
2Y1W_BW20610_11,BW,105,BW20610
2Y1W_BW20610_12,BW,105,BW20610
2Y1W_BW20610_13,BW,105,BW20610
2Y1W_BW20610_14,BW,105,BW20610
2Y1W_BW20610_15,BW,105,BW20610
2Y1W_BW20610_16,BW,105,BW20610
2Y1W_BW20610_17,BW,105,BW20610
2Y1W_BW20610_18,BW,105,BW20610
2Y1W_BW20610_19,BW,105,BW20610
2Y1W_BW20610_2,BW,105,BW20610
2Y1W_BW20610_20,BW,105,BW20610
2Y1W_BW20610_21,BW,105,BW20610
2Y1W_BW20610_22,BW,105,BW20610
2Y1W_BW20610_23,BW,105,BW20610
2Y1W_BW20610_24,BW,105,BW20610
2Y1W_BW20610_25,BW,105,BW20610
2Y1W_BW20610_26,BW,105,BW20610
2Y1W_BW20610_27,BW,105,BW20610
2Y1W_BW20610_28,BW,105,BW20610
2Y1W_BW20610_29,BW,105,BW20610
2Y1W_BW20610_3,BW,105,BW20610
2Y1W_BW20610_30,BW,105,BW20610
2Y1W_BW20610_4,BW,105,BW20610
2Y1W_BW20610_5,BW,105,BW20610
2Y1W_BW20610_6,BW,105,BW20610
2Y1W_BW20610_7,BW,105,BW20610
2Y1W_BW20610_8,BW,105,BW20610
2Y1W_BW20610_9,BW,105,BW20610
2Y1W_BW639_1,BW,105,BW639
2Y1W_BW639_10,BW,105,BW639
2Y1W_BW639_11,BW,105,BW639
2Y1W_BW639_12,BW,105,BW639
2Y1W_BW639_13,BW,105,BW639
2Y1W_BW639_14,BW,105,BW639
2Y1W_BW639_15,BW,105,BW639
2Y1W_BW639_16,BW,105,BW639
2Y1W_BW639_17,BW,105,BW639
2Y1W_BW639_18,BW,105,BW639
2Y1W_BW639_19,BW,105,BW639
2Y1W_BW639_2,BW,105,BW639
2Y1W_BW639_20,BW,105,BW639
2Y1W_BW639_21,BW,105,BW639
2Y1W_BW639_22,BW,105,BW639
2Y1W_BW639_23,BW,105,BW639
2Y1W_BW639_24,BW,105,BW639
2Y1W_BW639_25,BW,105,BW639
2Y1W_BW639_26,BW,105,BW639
2Y1W_BW639_27,BW,105,BW639
2Y1W_BW639_28,BW,105,BW639
2Y1W_BW639_29,BW,105,BW639
2Y1W_BW639_3,BW,105,BW639
2Y1W_BW639_30,BW,105,BW639
2Y1W_BW639_4,BW,105,BW639
2Y1W_BW639_5,BW,105,BW639
2Y1W_BW639_6,BW,105,BW639
2Y1W_BW639_7,BW,105,BW639
2Y1W_BW639_8,BW,105,BW639
2Y1W_BW639_9,BW,105,BW639
2Y1W_BW640_1,BW,105,BW640
2Y1W_BW640_10,BW,105,BW640
2Y1W_BW640_10,BW,105,BW640
2Y1W_BW640_11,BW,105,BW640
2Y1W_BW640_12,BW,105,BW640
2Y1W_BW640_13,BW,105,BW640
2Y1W_BW640_13,BW,105,BW640
2Y1W_BW640_14,BW,105,BW640
2Y1W_BW640_15,BW,105,BW640
2Y1W_BW640_16,BW,105,BW640
2Y1W_BW640_16,BW,105,BW640
2Y1W_BW640_17,BW,105,BW640
2Y1W_BW640_18,BW,105,BW640
2Y1W_BW640_19,BW,105,BW640
2Y1W_BW640_2,BW,105,BW640
2Y1W_BW640_20,BW,105,BW640
2Y1W_BW640_21,BW,105,BW640
2Y1W_BW640_22,BW,105,BW640
2Y1W_BW640_23,BW,105,BW640
2Y1W_BW640_24,BW,105,BW640
2Y1W_BW640_3,BW,105,BW640
2Y1W_BW640_4,BW,105,BW640
2Y1W_BW640_5,BW,105,BW640
2Y1W_BW640_6,BW,105,BW640
2Y1W_BW640_7,BW,105,BW640
2Y1W_BW640_7,BW,105,BW640
2Y1W_BW640_8,BW,105,BW640
2Y1W_BW640_8,BW,105,BW640
2Y1W_BW640_9,BW,105,BW640
2Y1W_BW814_1,BW,105,BW814
2Y1W_BW814_10,BW,105,BW814
2Y1W_BW814_11,BW,105,BW814
2Y1W_BW814_12,BW,105,BW814
2Y1W_BW814_13,BW,105,BW814
2Y1W_BW814_14,BW,105,BW814
2Y1W_BW814_15,BW,105,BW814
2Y1W_BW814_16,BW,105,BW814
2Y1W_BW814_17,BW,105,BW814
2Y1W_BW814_18,BW,105,BW814
2Y1W_BW814_19,BW,105,BW814
2Y1W_BW814_2,BW,105,BW814
2Y1W_BW814_20,BW,105,BW814
2Y1W_BW814_21,BW,105,BW814
2Y1W_BW814_22,BW,105,BW814
2Y1W_BW814_23,BW,105,BW814
2Y1W_BW814_24,BW,105,BW814
2Y1W_BW814_25,BW,105,BW814
2Y1W_BW814_26,BW,105,BW814
2Y1W_BW814_27,BW,105,BW814
2Y1W_BW814_28,BW,105,BW814
2Y1W_BW814_29,BW,105,BW814
2Y1W_BW814_3,BW,105,BW814
2Y1W_BW814_30,BW,105,BW814
2Y1W_BW814_4,BW,105,BW814
2Y1W_BW814_5,BW,105,BW814
2Y1W_BW814_6,BW,105,BW814
2Y1W_BW814_7,BW,105,BW814
2Y1W_BW814_8,BW,105,BW814
2Y1W_BW814_9,BW,105,BW814
2Y1W_BW837_1,BW,105,BW837
2Y1W_BW837_10,BW,105,BW837
2Y1W_BW837_11,BW,105,BW837
2Y1W_BW837_12,BW,105,BW837
2Y1W_BW837_13,BW,105,BW837
2Y1W_BW837_14,BW,105,BW837
2Y1W_BW837_15,BW,105,BW837
2Y1W_BW837_16,BW,105,BW837
2Y1W_BW837_17,BW,105,BW837
2Y1W_BW837_18,BW,105,BW837
2Y1W_BW837_19,BW,105,BW837
2Y1W_BW837_2,BW,105,BW837
2Y1W_BW837_20,BW,105,BW837
2Y1W_BW837_21,BW,105,BW837
2Y1W_BW837_22,BW,105,BW837
2Y1W_BW837_23,BW,105,BW837
2Y1W_BW837_24,BW,105,BW837
2Y1W_BW837_25,BW,105,BW837
2Y1W_BW837_26,BW,105,BW837
2Y1W_BW837_27,BW,105,BW837
2Y1W_BW837_28,BW,105,BW837
2Y1W_BW837_29,BW,105,BW837
2Y1W_BW837_3,BW,105,BW837
2Y1W_BW837_30,BW,105,BW837
2Y1W_BW837_4,BW,105,BW837
2Y1W_BW837_5,BW,105,BW837
2Y1W_BW837_6,BW,105,BW837
2Y1W_BW837_7,BW,105,BW837
2Y1W_BW837_8,BW,105,BW837
2Y1W_BW837_9,BW,105,BW837
2Y4W_BW20611_1,BW,108,BW20611
2Y4W_BW20611_11,BW,108,BW20611
2Y4W_BW20611_12,BW,108,BW20611
2Y4W_BW20611_13,BW,108,BW20611
2Y4W_BW20611_14,BW,108,BW20611
2Y4W_BW20611_15,BW,108,BW20611
2Y4W_BW20611_16,BW,108,BW20611
2Y4W_BW20611_17,BW,108,BW20611
2Y4W_BW20611_18,BW,108,BW20611
2Y4W_BW20611_2,BW,108,BW20611
2Y4W_BW20611_3,BW,108,BW20611
2Y4W_BW20611_4,BW,108,BW20611
2Y4W_BW20611_5,BW,108,BW20611
2Y4W_BW20611_6,BW,108,BW20611
2Y4W_BW20611_8,BW,108,BW20611
2Y4W_BW20611_9,BW,108,BW20611
4W_BW730_1,BW,4,BW730
4W_BW730_10,BW,4,BW730
4W_BW730_11,BW,4,BW730
4W_BW730_12,BW,4,BW730
4W_BW730_13,BW,4,BW730
4W_BW730_14,BW,4,BW730
4W_BW730_15,BW,4,BW730
4W_BW730_16,BW,4,BW730
4W_BW730_17,BW,4,BW730
4W_BW730_18,BW,4,BW730
4W_BW730_19,BW,4,BW730
4W_BW730_2,BW,4,BW730
4W_BW730_20,BW,4,BW730
4W_BW730_21,BW,4,BW730
4W_BW730_22,BW,4,BW730
4W_BW730_23,BW,4,BW730
4W_BW730_24,BW,4,BW730
4W_BW730_25,BW,4,BW730
4W_BW730_26,BW,4,BW730
4W_BW730_27,BW,4,BW730
4W_BW730_28,BW,4,BW730
4W_BW730_29,BW,4,BW730
4W_BW730_3,BW,4,BW730
4W_BW730_30,BW,4,BW730
4W_BW730_31,BW,4,BW730
4W_BW730_32,BW,4,BW730
4W_BW730_92,BW,4,BW730
4W_BW730_34,BW,4,BW730
4W_BW730_35,BW,4,BW730
4W_BW730_36,BW,4,BW730
4W_BW730_37,BW,4,BW730
4W_BW730_38,BW,4,BW730
4W_BW730_39,BW,4,BW730
4W_BW730_4,BW,4,BW730
4W_BW730_40,BW,4,BW730
4W_BW730_41,BW,4,BW730
4W_BW730_42,BW,4,BW730
4W_BW730_43,BW,4,BW730
4W_BW730_44,BW,4,BW730
4W_BW730_45,BW,4,BW730
4W_BW730_46,BW,4,BW730
4W_BW730_47,BW,4,BW730
4W_BW730_48,BW,4,BW730
4W_BW730_49,BW,4,BW730
4W_BW730_5,BW,4,BW730
4W_BW730_50,BW,4,BW730
4W_BW730_51,BW,4,BW730
4W_BW730_52,BW,4,BW730
4W_BW730_53,BW,4,BW730
4W_BW730_54,BW,4,BW730
4W_BW730_55,BW,4,BW730
4W_BW730_56,BW,4,BW730
4W_BW730_57,BW,4,BW730
4W_BW730_58,BW,4,BW730
4W_BW730_59,BW,4,BW730
4W_BW730_6,BW,4,BW730
4W_BW730_91,BW,4,BW730
4W_BW730_61,BW,4,BW730
4W_BW730_90,BW,4,BW730
4W_BW730_63,BW,4,BW730
4W_BW730_64,BW,4,BW730
4W_BW730_65,BW,4,BW730
4W_BW730_66,BW,4,BW730
4W_BW730_67,BW,4,BW730
4W_BW730_68,BW,4,BW730
4W_BW730_69,BW,4,BW730
4W_BW730_7,BW,4,BW730
4W_BW730_70,BW,4,BW730
4W_BW730_71,BW,4,BW730
4W_BW730_89,BW,4,BW730
4W_BW730_73,BW,4,BW730
4W_BW730_74,BW,4,BW730
4W_BW730_75,BW,4,BW730
4W_BW730_76,BW,4,BW730
4W_BW730_77,BW,4,BW730
4W_BW730_78,BW,4,BW730
4W_BW730_79,BW,4,BW730
4W_BW730_8,BW,4,BW730
4W_BW730_80,BW,4,BW730
4W_BW730_81,BW,4,BW730
4W_BW730_82,BW,4,BW730
4W_BW730_83,BW,4,BW730
4W_BW730_84,BW,4,BW730
4W_BW730_88,BW,4,BW730
4W_BW730_86,BW,4,BW730
4W_BW730_87,BW,4,BW730
4W_BW730_9,BW,4,BW730
6M_BW1106_1,BW,26,BW1106
6M_BW1106_10,BW,26,BW1106
6M_BW1106_11,BW,26,BW1106
6M_BW1106_12,BW,26,BW1106
6M_BW1106_13,BW,26,BW1106
6M_BW1106_14,BW,26,BW1106
6M_BW1106_15,BW,26,BW1106
6M_BW1106_16,BW,26,BW1106
6M_BW1106_17,BW,26,BW1106
6M_BW1106_18,BW,26,BW1106
6M_BW1106_19,BW,26,BW1106
6M_BW1106_2,BW,26,BW1106
6M_BW1106_20,BW,26,BW1106
6M_BW1106_21,BW,26,BW1106
6M_BW1106_22,BW,26,BW1106
6M_BW1106_23,BW,26,BW1106
6M_BW1106_24,BW,26,BW1106
6M_BW1106_25,BW,26,BW1106
6M_BW1106_26,BW,26,BW1106
6M_BW1106_27,BW,26,BW1106
6M_BW1106_28,BW,26,BW1106
6M_BW1106_29,BW,26,BW1106
6M_BW1106_3,BW,26,BW1106
6M_BW1106_30,BW,26,BW1106
6M_BW1106_4,BW,26,BW1106
6M_BW1106_5,BW,26,BW1106
6M_BW1106_6,BW,26,BW1106
6M_BW1106_7,BW,26,BW1106
6M_BW1106_8,BW,26,BW1106
6M_BW1106_9,BW,26,BW1106
6M_BW1110_1,BW,26,BW1110
6M_BW1110_10,BW,26,BW1110
6M_BW1110_11,BW,26,BW1110
6M_BW1110_12,BW,26,BW1110
6M_BW1110_13,BW,26,BW1110
6M_BW1110_14,BW,26,BW1110
6M_BW1110_15,BW,26,BW1110
6M_BW1110_16,BW,26,BW1110
